total_timesteps,fps,nupdates,policy_entropy,value_loss,explained_variance,ep_reward_mean,ep_len_mean
259500,28,51900,1.7873470783233643,0.00039226454100571573,-3.351492404937744,-4.86,581.13
260000,28,52000,1.7751249074935913,0.0005473279161378741,-1.2828516960144043,-4.85,585.68
260500,28,52100,1.7871742248535156,0.00705240061506629,-7.823683738708496,-4.85,585.68
261000,28,52200,1.7666677236557007,0.0028448482044041157,-5.630717754364014,-4.84,588.71
261500,28,52300,1.7640384435653687,0.0012907361378893256,0.7840877920389175,-4.84,588.54
262000,28,52400,1.7574851512908936,0.00011246083158766851,0.6654360890388489,-4.83,588.92
262500,28,52500,1.7723472118377686,0.00638353917747736,-3.586088180541992,-4.83,587.82
263000,28,52600,1.774457335472107,0.0004153728950768709,0.2543816566467285,-4.83,588.87
263500,28,52700,1.7630479335784912,0.006355625577270985,-0.3723047971725464,-4.84,586.49
264000,28,52800,1.7843225002288818,0.0022614733316004276,-12.102561950683594,-4.84,584.53
264500,28,52900,1.7815815210342407,0.009384935721755028,-11.1880521774292,-4.84,584.53
265000,28,53000,1.7838026285171509,0.00028241428663022816,-1.2497358322143555,-4.83,584.9
265500,28,53100,1.7295863628387451,0.0020814365707337856,-1.3081579208374023,-4.83,584.56
266000,28,53200,1.7856810092926025,0.0008937251986935735,-2.4946813583374023,-4.83,584.22
266500,28,53300,1.7464749813079834,0.00028245433350093663,0.6175945997238159,-4.84,582.57
267000,28,53400,1.7459964752197266,0.0005575674003921449,0.6958717107772827,-4.83,582.74
267500,28,53500,1.7622073888778687,0.0007559927180409431,-0.4807244539260864,-4.83,580.31
268000,28,53600,1.7858927249908447,0.0006894403486512601,-1.5006964206695557,-4.83,580.31
268500,28,53700,1.7843058109283447,0.0001418096071574837,-0.0060520172119140625,-4.83,582.99
269000,28,53800,1.7801774740219116,0.000664395047351718,0.14621955156326294,-4.83,583.96
269500,28,53900,1.7849531173706055,0.005493473261594772,-2.4595141410827637,-4.83,582.41
270000,28,54000,1.788644552230835,0.00016706559108570218,-0.07055985927581787,-4.83,581.39
270500,28,54100,1.7883697748184204,0.0006231780862435699,-10.253829956054688,-4.83,579.55
271000,28,54200,1.7874362468719482,0.0007053291192278266,-1.3062920570373535,-4.84,579.21
271500,28,54300,1.769351601600647,0.0017615897813811898,-0.5379570722579956,-4.84,578.85
272000,29,54400,1.7815124988555908,0.019415905699133873,-6.7432074546813965,-4.84,579.5
272500,29,54500,1.7890307903289795,0.002273818012326956,-8.57354736328125,-4.84,580.29
273000,29,54600,1.772515892982483,0.000512867933139205,0.7553159594535828,-4.84,582.1
273500,29,54700,1.7880895137786865,0.0011954216752201319,0.21772927045822144,-4.84,582.1
274000,29,54800,1.789642572402954,0.005633122753351927,-13.082574844360352,-4.84,582.99
274500,29,54900,1.7898406982421875,0.0006650381837971509,-4.918003082275391,-4.84,581.92
275000,29,55000,1.7661482095718384,0.001218965626321733,-2.451016426086426,-4.84,583.03
275500,29,55100,1.7905040979385376,0.0007698815898038447,-6.296885013580322,-4.84,583.03
276000,29,55200,1.7902408838272095,0.001110899611376226,-3.8377017974853516,-4.83,586.49
276500,29,55300,1.7859489917755127,0.0014181199949234724,-0.9778704643249512,-4.83,584.55
277000,29,55400,1.7864986658096313,0.23263517022132874,-0.14280378818511963,-4.83,583.06
277500,29,55500,1.7516742944717407,0.00821079034358263,-0.7557947635650635,-4.81,585.31
278000,29,55600,1.781440019607544,0.0005707385716959834,-0.12523484230041504,-4.81,585.05
278500,29,55700,1.784631371498108,0.02186446450650692,-65.79496002197266,-4.81,584.06
279000,29,55800,1.7823009490966797,0.0008571427315473557,-0.8805439472198486,-4.8,584.33
279500,29,55900,1.7851362228393555,0.003953968174755573,-7.085440635681152,-4.8,583.21
280000,29,56000,1.7832597494125366,0.055335503071546555,0.9281301870942116,-4.81,578.61
280500,29,56100,1.7828651666641235,0.0007219535764306784,-0.10224342346191406,-4.81,579.7
281000,29,56200,1.786052942276001,0.003623977303504944,-11.394697189331055,-4.81,577.6
281500,29,56300,1.7910654544830322,0.00012592898565344512,-5.82133150100708,-4.81,577.6
282000,29,56400,1.7909778356552124,0.009077225811779499,-19.020021438598633,-4.81,580.99
282500,29,56500,1.7872698307037354,6.223301897989586e-05,0.596684992313385,-4.81,580.61
283000,29,56600,1.7728019952774048,0.00013063861115369946,-0.9229680299758911,-4.81,580.63
283500,29,56700,1.7879726886749268,0.00032420732895843685,0.5494212210178375,-4.81,580.49
284000,29,56800,1.7778393030166626,0.0015081174205988646,-1.389150857925415,-4.81,582.61
284500,29,56900,1.7705234289169312,0.0004197211819700897,-1.3251228332519531,-4.81,582.47
285000,29,57000,1.786150574684143,0.00041980730020441115,-3.2489724159240723,-4.81,582.05
285500,29,57100,1.785567045211792,0.00042022037087008357,-9.158260345458984,-4.81,580.88
286000,29,57200,1.7487939596176147,0.0004893403383903205,-4.456024169921875,-4.8,582.54
286500,29,57300,1.7789428234100342,8.977656398201361e-05,0.6567468345165253,-4.8,582.54
287000,29,57400,1.78921377658844,0.0001899942144518718,0.49718260765075684,-4.8,583.57
287500,29,57500,1.7796987295150757,0.001246970845386386,-2.11928653717041,-4.82,581.12
288000,29,57600,1.7767980098724365,0.0005400259396992624,0.47547024488449097,-4.82,580.35
288500,29,57700,1.7843475341796875,0.0007139641093090177,-5.572723388671875,-4.82,580.3
289000,29,57800,1.7771917581558228,9.768869495019317e-05,-0.2685497999191284,-4.82,579.06
289500,29,57900,1.7820065021514893,0.0023548610042780638,-24.11435317993164,-4.81,581.66
290000,29,58000,1.789923906326294,0.0015349254244938493,-19.50588035583496,-4.81,581.66
290500,29,58100,1.7699483633041382,0.0019350439542904496,-1.5859565734863281,-4.82,581.82
291000,29,58200,1.7894268035888672,0.0006427915068343282,-11.806753158569336,-4.82,582.22
291500,30,58300,1.7798503637313843,0.002437236253172159,-2.933347225189209,-4.82,582.46
292000,30,58400,1.7819750308990479,0.005495541729032993,-4.305253028869629,-4.82,581.64
292500,30,58500,1.7346303462982178,0.00022810764494352043,0.17431879043579102,-4.82,583.36
293000,30,58600,1.7856228351593018,0.0018364721909165382,-8.300579071044922,-4.82,583.36
293500,30,58700,1.75210702419281,0.012353830970823765,-5.204405784606934,-4.82,583.54
294000,30,58800,1.7624969482421875,0.01323117595165968,-0.7369871139526367,-4.82,584.06
294500,30,58900,1.7827014923095703,0.008216537535190582,-70.98330688476562,-4.82,584.06
295000,30,59000,1.7887041568756104,0.0016445666551589966,-0.6998049020767212,-4.82,585.91
295500,30,59100,1.7881911993026733,0.0024441194254904985,-50.10987091064453,-4.82,583.82
296000,30,59200,1.7691972255706787,0.0029612164944410324,-4.857766628265381,-4.82,583.15
296500,30,59300,1.7799465656280518,0.00045487587340176105,-4.79109525680542,-4.82,585.19
297000,30,59400,1.7603288888931274,0.0004988872678950429,0.4371461272239685,-4.82,585.95
297500,30,59500,1.758339285850525,0.0020716555882245302,-5.408814907073975,-4.83,584.15
298000,30,59600,1.7600362300872803,0.0006000575376674533,-3.186293601989746,-4.83,584.15
298500,30,59700,1.774087905883789,0.004466050770133734,0.3548842668533325,-4.83,584.14
299000,30,59800,1.752532958984375,0.0002591230731923133,0.2906174659729004,-4.83,584.45
299500,30,59900,1.775740385055542,0.0733364075422287,0.9079654514789581,-4.83,583.44
300000,30,60000,1.7785475254058838,0.004092884715646505,-3.9169740676879883,-4.83,584.39
300500,30,60100,1.7751319408416748,0.0015400431584566832,0.5039540529251099,-4.83,584.16
301000,30,60200,1.7841380834579468,0.0007137578213587403,-0.8578460216522217,-4.83,584.46
301500,30,60300,1.7804876565933228,0.0006851558573544025,-0.5426080226898193,-4.84,581.63
302000,30,60400,1.7904390096664429,0.00125932099763304,-3.817934989929199,-4.84,581.63
302500,30,60500,1.7832908630371094,0.0005622554454021156,-1.5411882400512695,-4.84,583.04
303000,30,60600,1.787393569946289,9.929716179613024e-05,0.7977438718080521,-4.85,580.14
303500,30,60700,1.788442611694336,0.0007601344841532409,-0.4897646903991699,-4.84,579.2
304000,30,60800,1.786787748336792,0.0003658441419247538,-1.8870649337768555,-4.84,580.12
304500,30,60900,1.7866840362548828,0.0006881382432766259,-0.11316418647766113,-4.84,577.55
305000,30,61000,1.7848562002182007,0.0003142538480460644,0.08634930849075317,-4.85,576.73
305500,30,61100,1.7880384922027588,0.00010292012302670628,-1.3540496826171875,-4.86,576.57
306000,30,61200,1.791468858718872,0.00013871057308278978,-0.014716744422912598,-4.86,576.57
306500,30,61300,1.7835605144500732,0.001638278947211802,-20.53119659423828,-4.86,574.48
307000,30,61400,1.7883903980255127,0.00022168245050124824,-0.33030712604522705,-4.86,574.48
307500,30,61500,1.7767356634140015,0.002613888354972005,-5.365269184112549,-4.86,574.37
308000,30,61600,1.7822353839874268,0.001988924341276288,-4.784823417663574,-4.85,575.7
308500,30,61700,1.782875657081604,0.0010563767282292247,-0.20177066326141357,-4.85,574.59
309000,30,61800,1.777605414390564,0.00036129317595623434,0.032282888889312744,-4.85,573.79
309500,30,61900,1.789250135421753,0.009136149659752846,-5.3033552169799805,-4.85,575.19
310000,30,62000,1.7696144580841064,0.0008945854497142136,0.2086724042892456,-4.85,574.33
310500,30,62100,1.7796318531036377,0.004471899010241032,-10.083486557006836,-4.85,573.13
311000,30,62200,1.7860504388809204,0.0016140289371833205,-4.2043561935424805,-4.85,573.13
311500,30,62300,1.785140037536621,0.0005564117454923689,-2.991399049758911,-4.86,576.15
312000,30,62400,1.7698285579681396,0.0004087646375410259,-2.4580729007720947,-4.86,575.04
312500,30,62500,1.7848151922225952,0.0005014095804654062,-1.6419658660888672,-4.86,575.04
313000,30,62600,1.7894904613494873,0.0002481599512975663,-1.0080173015594482,-4.87,575.1
313500,31,62700,1.7849394083023071,0.0004382680053822696,-0.09294569492340088,-4.87,576.36
314000,31,62800,1.784645676612854,3.267867214162834e-05,0.25298362970352173,-4.87,577.54
314500,31,62900,1.7768990993499756,0.00424947077408433,-4.583845615386963,-4.86,576.21
315000,31,63000,1.7823288440704346,0.00047650132910348475,-2.4641244411468506,-4.86,574.9
315500,31,63100,1.7137384414672852,0.00047058178461156785,0.8465949445962906,-4.85,574.63
316000,31,63200,1.7500613927841187,0.0005307937390170991,0.11086708307266235,-4.85,574.79
316500,31,63300,1.7886981964111328,0.0004088357090950012,0.40332406759262085,-4.85,574.79
317000,31,63400,1.6993434429168701,0.00026568782050162554,-0.009602904319763184,-4.86,570.37
317500,31,63500,1.7454097270965576,0.0005956160603091121,-1.8697741031646729,-4.87,567.4
318000,31,63600,1.7227290868759155,0.0009210238931700587,0.06685864925384521,-4.87,566.76
318500,31,63700,1.7836601734161377,0.00016861061158124357,-0.40668416023254395,-4.87,566.76
319000,31,63800,1.7551968097686768,0.0018302161479368806,0.4691253900527954,-4.88,566.92
319500,31,63900,1.7769275903701782,0.0034295301884412766,-31.34708023071289,-4.87,570.57
320000,31,64000,1.7579694986343384,0.0026087136939167976,-0.6445536613464355,-4.87,570.26
320500,31,64100,1.7159569263458252,0.002610130002722144,-4.280645847320557,-4.87,569.52
321000,31,64200,1.7837928533554077,0.000555262784473598,0.49403929710388184,-4.87,569.52
321500,31,64300,1.7849241495132446,0.0010435287840664387,-1.8849358558654785,-4.87,572.8
322000,31,64400,1.7842400074005127,0.008760038763284683,-33.34754943847656,-4.88,572.65
322500,31,64500,1.7890357971191406,0.00377435190603137,-5.383779525756836,-4.88,570.52
323000,31,64600,1.7807705402374268,0.0001175612342194654,-0.19762897491455078,-4.88,571.63
323500,31,64700,1.7871004343032837,0.00021322353859432042,-0.7732459306716919,-4.88,570.57
324000,31,64800,1.762001395225525,0.0015570797258988023,0.7030481696128845,-4.89,569.95
324500,31,64900,1.7820625305175781,0.012587646953761578,-3.40339994430542,-4.89,570.0
325000,31,65000,1.7898170948028564,0.00042561907321214676,0.491529643535614,-4.89,570.0
325500,31,65100,1.7874336242675781,0.0027688592672348022,-1.8167469501495361,-4.86,571.14
326000,31,65200,1.787624716758728,0.0033847293816506863,-13.799243927001953,-4.86,569.81
326500,31,65300,1.7784795761108398,0.0007062644581310451,-4.744217872619629,-4.86,572.32
327000,31,65400,1.7911357879638672,0.0001750494266161695,-8.484277725219727,-4.86,572.32
327500,31,65500,1.7702182531356812,0.008646979928016663,0.4224393367767334,-4.84,576.86
328000,31,65600,1.7528585195541382,0.002538973232731223,-9.993056297302246,-4.84,577.12
328500,31,65700,1.786780595779419,0.00036919713602401316,-0.5709935426712036,-4.84,576.49
329000,31,65800,1.7908045053482056,0.00011992723739240319,-1.721266746520996,-4.84,576.49
329500,31,65900,1.789099931716919,0.0006175861926749349,-0.7535665035247803,-4.84,579.16
330000,31,66000,1.7887601852416992,0.0016259381081908941,-6.1268439292907715,-4.84,580.32
330500,31,66100,1.7401399612426758,0.032781846821308136,-2.5033485889434814,-4.84,581.43
331000,31,66200,1.786839485168457,0.00033654525759629905,-1.4441814422607422,-4.84,580.74
331500,31,66300,1.789992332458496,0.001486074412241578,-5.990116596221924,-4.84,580.74
332000,31,66400,1.786722183227539,0.010144628584384918,-13.848589897155762,-4.83,580.94
332500,31,66500,1.790600061416626,0.00027483803569339216,-0.166664719581604,-4.83,582.76
333000,31,66600,1.7824379205703735,0.0003301532124169171,-9.264884948730469,-4.83,581.28
333500,31,66700,1.6793243885040283,0.0008219126611948013,-1.0990824699401855,-4.84,578.7
334000,31,66800,1.7887086868286133,0.0004399921162985265,0.2085391879081726,-4.84,578.14
334500,31,66900,1.7902357578277588,0.0033333387691527605,-7.838793754577637,-4.84,578.13
335000,31,67000,1.789215087890625,0.018761683255434036,-59.09041213989258,-4.86,574.81
335500,31,67100,1.7901601791381836,0.00044873301521874964,-1.3345410823822021,-4.86,575.17
336000,31,67200,1.7817180156707764,0.0705142617225647,-1.9836459159851074,-4.85,576.4
336500,31,67300,1.7738151550292969,0.00010670506162568927,0.41518914699554443,-4.86,574.96
337000,31,67400,1.7892309427261353,0.0004915081663057208,-28.57775115966797,-4.86,574.96
337500,31,67500,1.7863037586212158,0.0034056224394589663,-5.243098258972168,-4.85,578.65
338000,31,67600,1.7908786535263062,0.0031817264389246702,0.14077287912368774,-4.85,579.63
338500,31,67700,1.7832317352294922,0.0010295948013663292,-0.2079259157180786,-4.85,580.29
339000,31,67800,1.7342894077301025,0.00224994751624763,0.42017823457717896,-4.85,581.38
339500,31,67900,1.7868537902832031,0.001466639107093215,-6.02203369140625,-4.85,577.69
340000,31,68000,1.759884238243103,0.000461457297205925,-0.2016679048538208,-4.85,579.03
340500,32,68100,1.729966402053833,0.0006131165428087115,-0.4336007833480835,-4.85,579.18
341000,32,68200,1.7844911813735962,0.00030595125281251967,0.9323381409049034,-4.85,579.18
341500,32,68300,1.777265191078186,0.0017326852539554238,0.5134305953979492,-4.85,579.6
342000,32,68400,1.7889877557754517,0.005521504674106836,-15.408981323242188,-4.85,578.64
342500,32,68500,1.7857389450073242,0.00040705763967707753,-3.4182004928588867,-4.85,579.47
343000,32,68600,1.7886310815811157,0.010173408314585686,-47.91899871826172,-4.85,580.67
343500,32,68700,1.7878758907318115,0.0003809854679275304,-2.073598861694336,-4.85,581.26
344000,32,68800,1.7794723510742188,0.0034440807066857815,0.17254823446273804,-4.86,579.64
344500,32,68900,1.7751071453094482,0.0010513400193303823,-2.876430034637451,-4.86,578.96
345000,32,69000,1.7256100177764893,0.00427321856841445,-1.9118902683258057,-4.86,577.05
345500,32,69100,1.690206527709961,0.0006413572700694203,0.2596862316131592,-4.86,578.09
346000,32,69200,1.7503162622451782,0.00041065510595217347,0.6021316945552826,-4.86,577.53
346500,32,69300,1.7617460489273071,0.0014497835654765368,0.3060484528541565,-4.86,577.73
347000,32,69400,1.757721185684204,0.00012620484631042928,0.6122114360332489,-4.87,574.92
347500,32,69500,1.7792575359344482,0.030535180121660233,0.39750683307647705,-4.87,573.96
348000,32,69600,1.7890678644180298,0.007432875689119101,-5.207614898681641,-4.87,573.96
348500,32,69700,1.7622514963150024,0.0014889377634972334,-3.1679811477661133,-4.87,572.58
349000,32,69800,1.7739603519439697,0.004218773916363716,-2.5306830406188965,-4.87,572.58
349500,32,69900,1.779014229774475,0.001710505224764347,-0.622948169708252,-4.87,573.83
350000,32,70000,1.7862870693206787,0.00014170107897371054,-0.699941873550415,-4.86,573.25
350500,32,70100,1.7697184085845947,0.0012387342285364866,0.16274124383926392,-4.86,572.87
351000,32,70200,1.788022756576538,0.0002971729845739901,-0.2645576000213623,-4.85,574.33
351500,32,70300,1.7742198705673218,0.006182765122503042,0.9885457772761583,-4.85,573.05
352000,32,70400,1.7840839624404907,0.00014923872367944568,0.5508937835693359,-4.85,570.81
352500,32,70500,1.7708631753921509,0.0007546205306425691,0.1072511076927185,-4.85,571.4
353000,32,70600,1.756039023399353,0.0010201319819316268,0.11980980634689331,-4.85,572.19
353500,32,70700,1.7799631357192993,0.0006390564958564937,-0.7580490112304688,-4.85,570.81
354000,32,70800,1.7875549793243408,0.0006863123853690922,-0.7256389856338501,-4.85,570.44
354500,32,70900,1.7724189758300781,0.00037086516385897994,-2.3111252784729004,-4.85,569.87
355000,32,71000,1.7845401763916016,0.0002156790142180398,-1.0423388481140137,-4.85,569.87
355500,32,71100,1.7880274057388306,3.460246080067009e-05,0.6271816492080688,-4.85,568.94
356000,32,71200,1.785796880722046,0.001149768359027803,-0.971899151802063,-4.85,568.94
356500,32,71300,1.7745916843414307,0.0021932185627520084,-2.8293182849884033,-4.85,571.2
357000,32,71400,1.7663806676864624,0.0002821761299856007,0.6724363565444946,-4.85,569.0
357500,32,71500,1.7847092151641846,0.000850155483931303,-0.004708290100097656,-4.85,567.82
358000,32,71600,1.7892160415649414,0.004575933329761028,-6.399666786193848,-4.85,568.53
358500,32,71700,1.7885814905166626,0.010879511013627052,-9.463754653930664,-4.85,568.53
359000,32,71800,1.7844517230987549,0.004161558113992214,-16.908935546875,-4.85,570.57
359500,32,71900,1.7875306606292725,0.004183545708656311,0.12066304683685303,-4.85,569.67
360000,32,72000,1.7805655002593994,0.031174633651971817,0.9229378700256348,-4.85,570.64
360500,32,72100,1.7850332260131836,7.375093991868198e-05,-0.0028640031814575195,-4.86,570.54
361000,32,72200,1.7898218631744385,0.0004801512695848942,0.42363572120666504,-4.86,569.8
361500,32,72300,1.770207166671753,0.0013461075723171234,-0.7895139455795288,-4.86,571.38
362000,32,72400,1.789107084274292,0.0003242103266529739,0.3245169520378113,-4.86,569.69
362500,32,72500,1.7609920501708984,0.0006129284156486392,0.5347719490528107,-4.86,568.85
363000,32,72600,1.7886831760406494,0.005021204240620136,-10.167316436767578,-4.86,568.78
363500,32,72700,1.7855170965194702,0.001229996676556766,-1.287104606628418,-4.86,568.78
364000,32,72800,1.7862892150878906,0.0004603015840984881,-0.42419707775115967,-4.86,570.95
364500,32,72900,1.7790197134017944,0.005105149932205677,-0.027437686920166016,-4.86,569.83
365000,32,73000,1.7737419605255127,0.0001330953964497894,0.8404350429773331,-4.87,568.21
365500,32,73100,1.7745450735092163,0.0023494665510952473,-0.8023260831832886,-4.87,569.78
366000,32,73200,1.7715072631835938,0.0006413786904886365,-0.633691668510437,-4.87,571.65
366500,32,73300,1.7894338369369507,0.00037250586319714785,-3.660092830657959,-4.87,570.67
367000,32,73400,1.7355549335479736,0.00010711769573390484,0.6154671907424927,-4.87,569.75
367500,32,73500,1.7311979532241821,0.016259891912341118,-13.135636329650879,-4.86,570.18
368000,32,73600,1.7789157629013062,8.7609892943874e-05,0.21915578842163086,-4.86,565.53
368500,32,73700,1.7824058532714844,0.0011318500619381666,-8.615838050842285,-4.86,563.72
369000,32,73800,1.7831175327301025,0.002111294073984027,-12.648584365844727,-4.86,562.89
369500,32,73900,1.7270662784576416,0.0018105099443346262,-0.869662880897522,-4.86,563.85
370000,32,74000,1.7493159770965576,0.0007242950960062444,0.9983894927427173,-4.86,563.85
370500,32,74100,1.7882286310195923,0.001000923220999539,-0.20965242385864258,-4.86,563.47
371000,32,74200,1.7881269454956055,0.0008553221705369651,-1.955073595046997,-4.87,561.94
371500,32,74300,1.6882009506225586,0.012132251635193825,-5.64734411239624,-4.88,560.12
372000,32,74400,1.7480264902114868,0.002192944288253784,-3.997438907623291,-4.88,559.77
372500,33,74500,1.7912342548370361,0.0011759597109630704,-1.8710622787475586,-4.88,559.77
373000,33,74600,1.7657448053359985,0.0007735760882496834,0.8024151474237442,-4.88,559.78
373500,33,74700,1.7874279022216797,0.0015704892575740814,-9.582817077636719,-4.87,561.66
374000,33,74800,1.7793924808502197,0.0017222907627001405,0.057248473167419434,-4.87,561.54
374500,33,74900,1.7780170440673828,4.7987567086238414e-05,0.06952100992202759,-4.87,562.68
375000,33,75000,1.7080390453338623,0.0007935861358419061,0.6400473415851593,-4.87,564.09
375500,33,75100,1.7341258525848389,0.00200484087690711,0.5383120179176331,-4.88,561.08
376000,33,75200,1.7857040166854858,0.0005163791356608272,0.24469798803329468,-4.88,560.36
376500,33,75300,1.6627581119537354,0.0028480002656579018,-0.026415348052978516,-4.87,561.29
377000,33,75400,1.745316743850708,0.00016001233598217368,0.7172149419784546,-4.87,561.29
377500,33,75500,1.7742124795913696,0.00045532616786658764,0.4548187851905823,-4.87,560.11
378000,33,75600,1.7464954853057861,0.007304876111447811,-3.6929283142089844,-4.87,559.76
378500,33,75700,1.7736965417861938,0.00027520308503881097,0.3733566403388977,-4.87,559.69
379000,33,75800,1.7768789529800415,0.001177113619633019,-0.7791682481765747,-4.87,558.3
379500,33,75900,1.7898355722427368,0.00266210176050663,-0.6544164419174194,-4.87,557.5
380000,33,76000,1.7894084453582764,0.0019546237308532,-7.669012069702148,-4.87,557.8
380500,33,76100,1.7890911102294922,0.0032501339446753263,-21.538249969482422,-4.87,558.66
381000,33,76200,1.7627925872802734,0.00041318259900435805,-0.3320767879486084,-4.9,556.79
381500,33,76300,1.758725881576538,0.009176956489682198,-53.05506134033203,-4.9,557.54
382000,33,76400,1.7479655742645264,0.003909098915755749,-2.472740888595581,-4.9,555.7
382500,33,76500,1.7899593114852905,0.0001425789960194379,-1.0923078060150146,-4.9,555.7
383000,33,76600,1.7730642557144165,0.005669400095939636,0.9775876849889755,-4.92,552.41
383500,33,76700,1.7790634632110596,0.00011364810779923573,0.6233997941017151,-4.92,551.73
384000,33,76800,1.7832269668579102,6.813796062488109e-05,0.7923942357301712,-4.92,551.73
384500,33,76900,1.7788203954696655,0.005421882029622793,-1.8409674167633057,-4.92,549.88
385000,33,77000,1.7547099590301514,0.00035061041126027703,-0.22955894470214844,-4.92,550.33
385500,33,77100,1.7869899272918701,0.0014915285864844918,-1.609006643295288,-4.92,550.33
386000,33,77200,1.7792985439300537,0.0006170604028739035,-3.9583497047424316,-4.92,551.7
386500,33,77300,1.7720344066619873,0.0014787657419219613,-9.4734525680542,-4.92,553.21
387000,33,77400,1.7863543033599854,0.0007769284420646727,-4.0039801597595215,-4.93,551.99
387500,33,77500,1.7456518411636353,0.005066080950200558,0.5744824707508087,-4.93,550.09
388000,33,77600,1.7800986766815186,0.0001769415830494836,-0.5135490894317627,-4.93,549.99
388500,33,77700,1.7784221172332764,0.001211718306876719,-2.16426420211792,-4.93,548.83
389000,33,77800,1.7610042095184326,0.024529222398996353,-11.53122329711914,-4.93,550.63
389500,33,77900,1.7888593673706055,0.00757619459182024,-31.19317626953125,-4.93,550.63
390000,33,78000,1.790502905845642,0.0017050777096301317,-10.854936599731445,-4.92,551.47
390500,33,78100,1.7869285345077515,0.0009141567279584706,0.04356193542480469,-4.92,554.46
391000,33,78200,1.7849795818328857,0.019982365891337395,-17.060625076293945,-4.92,555.37
391500,33,78300,1.7741014957427979,0.0038528807926923037,-16.25865364074707,-4.93,554.59
392000,33,78400,1.6869614124298096,0.0047000981867313385,-13.234140396118164,-4.93,555.31
392500,33,78500,1.7859998941421509,0.0004515636246651411,-1.9798657894134521,-4.94,552.22
393000,33,78600,1.7820289134979248,0.00011668117804219946,0.659663200378418,-4.94,552.22
393500,33,78700,1.7751495838165283,0.01868501491844654,-14.955732345581055,-4.93,553.78
394000,33,78800,1.7746219635009766,0.010680798441171646,-55.4328498840332,-4.93,553.58
394500,33,78900,1.7730591297149658,0.0001195516815641895,0.5936475694179535,-4.92,553.97
395000,33,79000,1.7821018695831299,0.00036406840081326663,0.22009217739105225,-4.92,555.04
395500,33,79100,1.7722294330596924,0.000566262926440686,-1.1387889385223389,-4.92,555.3
396000,33,79200,1.7829996347427368,8.875172352418303e-05,0.49956607818603516,-4.92,555.3
396500,33,79300,1.790773630142212,0.00040473887929692864,-4.382662773132324,-4.92,555.4
397000,33,79400,1.7901763916015625,0.001251226058229804,-11.434879302978516,-4.92,555.42
397500,33,79500,1.7746555805206299,0.03693355992436409,0.9011783003807068,-4.92,554.37
398000,33,79600,1.7758617401123047,0.0011883305851370096,-10.86080551147461,-4.91,553.88
398500,33,79700,1.7880125045776367,0.00031514756847172976,-1.1249635219573975,-4.91,554.19
399000,33,79800,1.7813959121704102,0.00032468169229105115,0.05280393362045288,-4.91,553.87
399500,33,79900,1.748650312423706,0.0008053167839534581,-1.8092286586761475,-4.91,552.96
400000,33,80000,1.772861123085022,0.0011019984958693385,0.4740133285522461,-4.91,554.4
400500,33,80100,1.754595398902893,0.002055965829640627,-1.687041997909546,-4.9,556.19
401000,33,80200,1.743077278137207,0.0016833478584885597,-1.7202162742614746,-4.9,554.63
401500,33,80300,1.7652696371078491,0.0018600454786792397,-1.703517198562622,-4.9,555.05
402000,33,80400,1.786703109741211,0.0011993643129244447,0.4214291572570801,-4.9,555.04
402500,33,80500,1.7903318405151367,0.004465686157345772,-2.3922815322875977,-4.9,555.04
403000,33,80600,1.7823302745819092,0.001268440973944962,-5.9324951171875,-4.9,556.83
403500,33,80700,1.7670857906341553,0.008426222950220108,0.5858975648880005,-4.9,556.74
404000,33,80800,1.7798855304718018,0.0005712856655009091,0.4878939390182495,-4.9,557.57
404500,33,80900,1.7504844665527344,0.0011388629209250212,0.4342406392097473,-4.9,558.14
405000,33,81000,1.768673300743103,0.0010007207747548819,-0.061395883560180664,-4.9,557.47
405500,33,81100,1.7904155254364014,0.002357465447857976,-3.0628786087036133,-4.91,555.43
406000,33,81200,1.7840324640274048,0.0019185941200703382,-6.850835800170898,-4.91,554.89
406500,33,81300,1.7826614379882812,0.002192185027524829,0.8458607047796249,-4.92,554.05
407000,34,81400,1.789086103439331,0.0003444011672399938,-0.6383790969848633,-4.92,555.5
407500,34,81500,1.7681138515472412,0.0003702822723425925,-1.233238935470581,-4.92,556.54
408000,34,81600,1.7909435033798218,8.446038555121049e-05,0.0759926438331604,-4.92,556.54
408500,34,81700,1.7901967763900757,8.878069638740271e-05,0.7609753459692001,-4.92,557.54
409000,34,81800,1.7875163555145264,7.428800745401531e-05,0.6546950340270996,-4.92,556.92
409500,34,81900,1.7901853322982788,0.008341649547219276,-20.241151809692383,-4.92,556.98
410000,34,82000,1.7650043964385986,0.007013704627752304,-2.5260376930236816,-4.91,558.83
410500,34,82100,1.686500906944275,0.0012054105754941702,-0.11118876934051514,-4.91,559.53
411000,34,82200,1.773280143737793,5.469935786095448e-05,0.9302708357572556,-4.91,557.98
411500,34,82300,1.7346481084823608,6.340639083646238e-05,0.8512523621320724,-4.9,558.95
412000,34,82400,1.7606916427612305,0.000511377933435142,-0.8901914358139038,-4.9,557.75
412500,34,82500,1.7724056243896484,0.0001833080023061484,0.773236945271492,-4.9,556.9
413000,34,82600,1.7841953039169312,0.00021047148038633168,-0.6729618310928345,-4.9,556.9
413500,34,82700,1.7862303256988525,0.003705444512888789,-1.3101167678833008,-4.9,559.02
414000,34,82800,1.7230212688446045,0.0006258340436033905,-0.022379636764526367,-4.9,554.16
