loss_kl,loss_pol_surr,TimeElapsed,EpisodesSoFar,ev_tdlam_before,EpRewMean,loss_ent,EpLenMean,TimestepsSoFar,loss_vf_loss,loss_pol_entpen,EpThisIter
0.0070368997,-0.010305157,7.434122323989868,6,-0.8374722003936768,-1.8333333333333333,2.0724223,646.6666666666666,4096,0.039521374,0.0,6
0.0075848433,-0.0110308165,13.095564842224121,12,0.692779004573822,-1.9166666666666667,2.0635557,660.5833333333334,8192,0.029741656,0.0,6
0.0057415664,-0.008986676,19.013181447982788,18,0.8392379283905029,-0.7222222222222222,2.059732,647.3888888888889,12288,0.022088483,0.0,6
0.0078161,-0.011733879,24.566423416137695,25,0.86811962723732,-1.04,2.0460575,653.0,16384,0.025092376,0.0,7
0.007662923,-0.01128312,29.97974467277527,30,0.9047301039099693,-0.7,2.0449412,659.2666666666667,20480,0.020522457,0.0,5
